postid,acceptedanswerid,answer_owner,accountid,topic,score
15881,15924.0,6253.0,1058123.0,T9,0.3388715982437134
15881,15924.0,6253.0,1058123.0,T12,0.4455437660217285
40274,40277.0,5400.0,952951.0,T1,0.16545367240905762
40274,40277.0,5400.0,952951.0,T3,0.20259548723697662
40274,40277.0,5400.0,952951.0,T9,0.11451146006584167
40274,40277.0,5400.0,952951.0,T11,0.1374417394399643
40274,40277.0,5400.0,952951.0,T12,0.3286002576351166
15813,15815.0,975.0,61611.0,T5,0.142254039645195
15813,15815.0,975.0,61611.0,T10,0.4608948528766632
15813,15815.0,975.0,61611.0,T12,0.20305383205413818
32964,33033.0,17280.0,2122053.0,T4,0.30722272396087646
32964,33033.0,17280.0,2122053.0,T7,0.38823676109313965
32964,33033.0,17280.0,2122053.0,T12,0.13159576058387756
15743,15749.0,414.0,164368.0,T2,0.23449712991714478
15743,15749.0,414.0,164368.0,T7,0.2174926996231079
15743,15749.0,414.0,164368.0,T12,0.42492687702178955
2257,2262.0,1500.0,171204.0,T2,0.1707918345928192
2257,2262.0,1500.0,171204.0,T11,0.4033195376396179
2257,2262.0,1500.0,171204.0,T12,0.33902424573898315
33604,33606.0,13820.0,1816341.0,T6,0.10462293773889542
33604,33606.0,13820.0,1816341.0,T10,0.22670100629329681
33604,33606.0,13820.0,1816341.0,T12,0.5806447267532349
40416,40421.0,12578.0,1780669.0,T11,0.32127705216407776
40416,40421.0,12578.0,1780669.0,T12,0.5712840557098389
23734,23738.0,975.0,61611.0,T2,0.15232820808887482
23734,23738.0,975.0,61611.0,T7,0.3561497628688812
23734,23738.0,975.0,61611.0,T11,0.11002466082572937
23734,23738.0,975.0,61611.0,T12,0.29106760025024414
21383,21388.0,1363.0,60342.0,T9,0.21596470475196838
21383,21388.0,1363.0,60342.0,T12,0.5461985468864441
15617,15691.0,971.0,410094.0,T3,0.1988104283809662
15617,15691.0,971.0,410094.0,T7,0.20955102145671844
15617,15691.0,971.0,410094.0,T12,0.4431207776069641
15617,15691.0,971.0,410094.0,T13,0.11144628375768661
15595,15614.0,971.0,410094.0,T9,0.13728979229927063
15595,15614.0,971.0,410094.0,T12,0.775653064250946
31636,31638.0,655.0,92852.0,T7,0.11368649452924728
31636,31638.0,655.0,92852.0,T12,0.4161752462387085
31636,31638.0,655.0,92852.0,T13,0.43509021401405334
21005,21387.0,13909.0,1494628.0,T12,0.880158543586731
15491,15615.0,971.0,410094.0,T1,0.14347733557224274
15491,15615.0,971.0,410094.0,T12,0.4436723589897156
15491,15615.0,971.0,410094.0,T13,0.2699350118637085
21420,21428.0,13656.0,477620.0,T7,0.17155906558036804
21420,21428.0,13656.0,477620.0,T9,0.26562753319740295
21420,21428.0,13656.0,477620.0,T12,0.463605672121048
15349,15946.0,10527.0,1343967.0,T9,0.7393550276756287
15349,15946.0,10527.0,1343967.0,T10,0.17617441713809967
40992,40997.0,5411.0,969353.0,T3,0.1221838966012001
40992,40997.0,5411.0,969353.0,T7,0.2723521888256073
40992,40997.0,5411.0,969353.0,T12,0.41029253602027893
15315,15321.0,2264.0,31368.0,T9,0.46235281229019165
15315,15321.0,2264.0,31368.0,T12,0.27181023359298706
15315,15321.0,2264.0,31368.0,T13,0.10919465869665146
41010,41012.0,33.0,6080.0,T2,0.12643863260746002
41010,41012.0,33.0,6080.0,T4,0.5246791839599609
41010,41012.0,33.0,6080.0,T7,0.12097209692001343
41010,41012.0,33.0,6080.0,T11,0.15039919316768646
20787,20797.0,217.0,99583.0,T1,0.1996370404958725
20787,20797.0,217.0,99583.0,T2,0.171083465218544
20787,20797.0,217.0,99583.0,T12,0.6141870617866516
15207,15537.0,975.0,61611.0,T2,0.4637053906917572
15207,15537.0,975.0,61611.0,T11,0.3608953058719635
15207,15537.0,975.0,61611.0,T12,0.13682521879673004
41333,41337.0,12578.0,1780669.0,T1,0.4302534759044647
41333,41337.0,12578.0,1780669.0,T11,0.4503501355648041
20661,20680.0,7619.0,373473.0,T4,0.37019458413124084
20661,20680.0,7619.0,373473.0,T7,0.14259609580039978
20661,20680.0,7619.0,373473.0,T8,0.1036369577050209
20661,20680.0,7619.0,373473.0,T11,0.27183640003204346
41350,41352.0,12578.0,1780669.0,T1,0.14706677198410034
41350,41352.0,12578.0,1780669.0,T9,0.26617568731307983
41350,41352.0,12578.0,1780669.0,T11,0.12287858128547668
41350,41352.0,12578.0,1780669.0,T12,0.4002963900566101
41459,41477.0,5411.0,969353.0,T10,0.34058400988578796
41459,41477.0,5411.0,969353.0,T12,0.4557790160179138
41459,41477.0,5411.0,969353.0,T13,0.11391622573137283
15108,15109.0,975.0,61611.0,T1,0.33786481618881226
15108,15109.0,975.0,61611.0,T12,0.38917869329452515
15059,15068.0,302.0,3993.0,T1,0.24646033346652985
15059,15068.0,302.0,3993.0,T12,0.73470538854599
14940,14949.0,975.0,61611.0,T7,0.18509052693843842
14940,14949.0,975.0,61611.0,T9,0.33710014820098877
14940,14949.0,975.0,61611.0,T12,0.43496397137641907
41708,41709.0,3339.0,331827.0,T2,0.26080986857414246
41708,41709.0,3339.0,331827.0,T3,0.24931545555591583
41708,41709.0,3339.0,331827.0,T12,0.46328142285346985
23039,23045.0,975.0,61611.0,T10,0.6643755435943604
23039,23045.0,975.0,61611.0,T12,0.2766644358634949
14906,14910.0,971.0,410094.0,T2,0.1539706289768219
14906,14910.0,971.0,410094.0,T11,0.7007122039794922
14906,14910.0,971.0,410094.0,T12,0.137386754155159
20147,20244.0,13104.0,1847891.0,T7,0.10891550779342651
20147,20244.0,13104.0,1847891.0,T9,0.5457537174224854
20147,20244.0,13104.0,1847891.0,T12,0.2430690973997116
14864,14865.0,971.0,410094.0,T2,0.16472499072551727
14864,14865.0,971.0,410094.0,T11,0.6036437153816223
14864,14865.0,971.0,410094.0,T12,0.15070508420467377
35572,35573.0,12121.0,461433.0,T7,0.49351274967193604
35572,35573.0,12121.0,461433.0,T12,0.2127438485622406
35572,35573.0,12121.0,461433.0,T13,0.14487677812576294
19718,19721.0,10527.0,1343967.0,T3,0.11639320105314255
19718,19721.0,10527.0,1343967.0,T12,0.5232827663421631
14738,14744.0,1363.0,60342.0,T7,0.3601294159889221
14738,14744.0,1363.0,60342.0,T12,0.43007156252861023
42092,42095.0,975.0,61611.0,T4,0.730337917804718
42092,42095.0,975.0,61611.0,T12,0.24840320646762848
35735,35736.0,20074.0,2211833.0,T5,0.5627721548080444
35735,35736.0,20074.0,2211833.0,T10,0.10233467072248459
35735,35736.0,20074.0,2211833.0,T11,0.11816900968551636
35735,35736.0,20074.0,2211833.0,T12,0.19892674684524536
42103,42106.0,655.0,92852.0,T1,0.29149600863456726
42103,42106.0,655.0,92852.0,T7,0.22201336920261383
42103,42106.0,655.0,92852.0,T11,0.17350278794765472
42103,42106.0,655.0,92852.0,T12,0.3012482523918152
22795,22801.0,12216.0,1749581.0,T7,0.6899022459983826
22795,22801.0,12216.0,1749581.0,T11,0.12298370897769928
22795,22801.0,12216.0,1749581.0,T12,0.1264161914587021
19631,19691.0,12057.0,942088.0,T2,0.22396992146968842
19631,19691.0,12057.0,942088.0,T9,0.1866968721151352
19631,19691.0,12057.0,942088.0,T12,0.4890902042388916
22671,22677.0,12216.0,1749581.0,T2,0.11692190170288086
22671,22677.0,12216.0,1749581.0,T7,0.3279218077659607
22671,22677.0,12216.0,1749581.0,T12,0.28184014558792114
22671,22677.0,12216.0,1749581.0,T13,0.1829480230808258
14569,14851.0,971.0,410094.0,T7,0.4882355332374573
14569,14851.0,971.0,410094.0,T12,0.42844483256340027
36117,36125.0,414.0,164368.0,T7,0.5639646649360657
36117,36125.0,414.0,164368.0,T12,0.18761858344078064
36117,36125.0,414.0,164368.0,T13,0.1702030897140503
675,676.0,434.0,3006.0,T2,0.27929210662841797
675,676.0,434.0,3006.0,T4,0.2788364887237549
675,676.0,434.0,3006.0,T7,0.12883274257183075
675,676.0,434.0,3006.0,T10,0.10264617204666138
675,676.0,434.0,3006.0,T12,0.10077090561389923
42383,42398.0,5411.0,969353.0,T1,0.12204352766275406
42383,42398.0,5411.0,969353.0,T12,0.7023012042045593
1238,1349.0,665.0,59387.0,T11,0.8101584911346436
42462,42465.0,3339.0,331827.0,T7,0.7845417857170105
42462,42465.0,3339.0,331827.0,T12,0.13339899480342865
2581,2586.0,655.0,92852.0,T7,0.21130816638469696
2581,2586.0,655.0,92852.0,T12,0.3198806643486023
2581,2586.0,655.0,92852.0,T13,0.3448634445667267
19471,19472.0,11481.0,551333.0,T4,0.36683183908462524
19471,19472.0,11481.0,551333.0,T11,0.34001341462135315
19471,19472.0,11481.0,551333.0,T12,0.1559714823961258
42500,42504.0,2568.0,207607.0,T7,0.21417953073978424
42500,42504.0,2568.0,207607.0,T12,0.3908279538154602
42500,42504.0,2568.0,207607.0,T13,0.1927998811006546
2592,2607.0,971.0,410094.0,T1,0.43928274512290955
2592,2607.0,971.0,410094.0,T12,0.40789514780044556
2715,2717.0,1590.0,321249.0,T3,0.5384429693222046
2963,2970.0,140.0,528659.0,T2,0.2098718136548996
2963,2970.0,140.0,528659.0,T12,0.5341809988021851
29937,29968.0,7319.0,275943.0,T2,0.7888863682746887
29937,29968.0,7319.0,275943.0,T12,0.17430390417575836
42782,42783.0,5411.0,969353.0,T7,0.3217495083808899
42782,42783.0,5411.0,969353.0,T11,0.13787201046943665
42782,42783.0,5411.0,969353.0,T12,0.28810515999794006
42782,42783.0,5411.0,969353.0,T13,0.21283620595932007
42801,42804.0,37.0,256882.0,T1,0.14057794213294983
42801,42804.0,37.0,256882.0,T7,0.19995607435703278
42801,42804.0,37.0,256882.0,T12,0.528232753276825
36355,36360.0,8281.0,194186.0,T7,0.1216171607375145
36355,36360.0,8281.0,194186.0,T12,0.536614179611206
36355,36360.0,8281.0,194186.0,T13,0.20749236643314362
19309,19335.0,548.0,39774.0,T1,0.15654312074184418
19309,19335.0,548.0,39774.0,T4,0.11081761121749878
19309,19335.0,548.0,39774.0,T7,0.27465498447418213
19309,19335.0,548.0,39774.0,T12,0.39779117703437805
3001,3024.0,655.0,92852.0,T2,0.10883747041225433
3001,3024.0,655.0,92852.0,T7,0.36573007702827454
3001,3024.0,655.0,92852.0,T12,0.16382448375225067
3001,3024.0,655.0,92852.0,T13,0.23249058425426483
3004,3007.0,2016.0,858970.0,T9,0.11617176979780197
3004,3007.0,2016.0,858970.0,T11,0.46956783533096313
3004,3007.0,2016.0,858970.0,T12,0.21778428554534912
24130,24132.0,16099.0,2054431.0,T2,0.3693675398826599
24130,24132.0,16099.0,2054431.0,T5,0.29872533679008484
24130,24132.0,16099.0,2054431.0,T12,0.28916215896606445
3034,3037.0,22.0,275634.0,T3,0.1149417906999588
3034,3037.0,22.0,275634.0,T5,0.4757597744464874
3034,3037.0,22.0,275634.0,T6,0.10572841763496399
3034,3037.0,22.0,275634.0,T12,0.2395620048046112
19176,21502.0,13964.0,1930356.0,T6,0.18347977101802826
19176,21502.0,13964.0,1930356.0,T12,0.6674048900604248
45490,45494.0,31625.0,2928056.0,T5,0.5386103391647339
45490,45494.0,31625.0,2928056.0,T12,0.421790212392807
24227,24228.0,16152.0,2060485.0,T9,0.30773019790649414
24227,24228.0,16152.0,2060485.0,T12,0.5204426050186157
24227,24228.0,16152.0,2060485.0,T13,0.1597781926393509
3142,3143.0,485.0,251740.0,T3,0.267744243144989
3142,3143.0,485.0,251740.0,T12,0.719801127910614
3165,3168.0,655.0,92852.0,T7,0.18094272911548615
3165,3168.0,655.0,92852.0,T12,0.2685113251209259
3165,3168.0,655.0,92852.0,T13,0.4130467176437378
43574,43575.0,5411.0,969353.0,T2,0.1487460434436798
43574,43575.0,5411.0,969353.0,T10,0.41511496901512146
43574,43575.0,5411.0,969353.0,T12,0.41285058856010437
3521,3530.0,836.0,32523.0,T6,0.3054511249065399
3521,3530.0,836.0,32523.0,T9,0.4606648087501526
3521,3530.0,836.0,32523.0,T12,0.14653925597667694
18563,18570.0,5133.0,933555.0,T4,0.10139952600002289
18563,18570.0,5133.0,933555.0,T7,0.3861120939254761
18563,18570.0,5133.0,933555.0,T9,0.11170438677072525
18563,18570.0,5133.0,933555.0,T12,0.2623896598815918
3584,3590.0,1080.0,20780.0,T12,0.8961079716682434
20806,20813.0,13146.0,365493.0,T1,0.21600490808486938
20806,20813.0,13146.0,365493.0,T12,0.6217876672744751
36804,36805.0,10608.0,1240242.0,T1,0.46538496017456055
36804,36805.0,10608.0,1240242.0,T11,0.4316198527812958
3763,3765.0,2232.0,364318.0,T1,0.13872399926185608
3763,3765.0,2232.0,364318.0,T11,0.46381762623786926
3763,3765.0,2232.0,364318.0,T12,0.18758222460746765
43807,43836.0,104.0,4363.0,T3,0.1863665133714676
43807,43836.0,104.0,4363.0,T10,0.46974751353263855
43807,43836.0,104.0,4363.0,T12,0.2211577147245407
3879,3883.0,2092.0,371288.0,T1,0.2969208061695099
3879,3883.0,2092.0,371288.0,T11,0.24804449081420898
3879,3883.0,2092.0,371288.0,T12,0.30993974208831787
3889,3895.0,975.0,61611.0,T3,0.11331110447645187
3889,3895.0,975.0,61611.0,T11,0.5473235845565796
3889,3895.0,975.0,61611.0,T12,0.1139293760061264
4196,4202.0,2678.0,406999.0,T7,0.1325940638780594
4196,4202.0,2678.0,406999.0,T9,0.18257282674312592
4196,4202.0,2678.0,406999.0,T12,0.5037485957145691
44033,44034.0,1811.0,239474.0,T3,0.15007945895195007
44033,44034.0,1811.0,239474.0,T12,0.7994639873504639
4213,4224.0,836.0,32523.0,T7,0.1986142098903656
4213,4224.0,836.0,32523.0,T9,0.17954055964946747
4213,4224.0,836.0,32523.0,T12,0.5459343791007996
4217,4227.0,2092.0,371288.0,T3,0.25077199935913086
4217,4227.0,2092.0,371288.0,T9,0.29396018385887146
4217,4227.0,2092.0,371288.0,T12,0.38530683517456055
18310,18544.0,8082.0,1281856.0,T2,0.13533644378185272
18310,18544.0,8082.0,1281856.0,T3,0.14732646942138672
18310,18544.0,8082.0,1281856.0,T4,0.29405921697616577
18310,18544.0,8082.0,1281856.0,T12,0.41130557656288147
4248,4266.0,836.0,32523.0,T1,0.36526525020599365
4248,4266.0,836.0,32523.0,T12,0.5602826476097107
44335,44336.0,33.0,6080.0,T2,0.3982028067111969
44335,44336.0,33.0,6080.0,T12,0.5249346494674683
4253,4623.0,2737.0,358347.0,T1,0.1399509310722351
4253,4623.0,2737.0,358347.0,T7,0.14989326894283295
4253,4623.0,2737.0,358347.0,T12,0.5494329929351807
44345,44351.0,975.0,61611.0,T1,0.4176018238067627
44345,44351.0,975.0,61611.0,T12,0.528613269329071
4254,4301.0,2092.0,371288.0,T1,0.21648772060871124
4254,4301.0,2092.0,371288.0,T12,0.3925115466117859
4309,4312.0,2678.0,406999.0,T1,0.10553817451000214
4309,4312.0,2678.0,406999.0,T7,0.2720505893230438
4309,4312.0,2678.0,406999.0,T12,0.4327288269996643
4309,4312.0,2678.0,406999.0,T13,0.10531239211559296
4354,4362.0,140.0,528659.0,T12,0.9680084586143494
26561,26584.0,3650.0,528769.0,T3,0.1873703896999359
26561,26584.0,3650.0,528769.0,T5,0.18136899173259735
26561,26584.0,3650.0,528769.0,T12,0.5704852342605591
4752,4810.0,971.0,410094.0,T7,0.11636261641979218
4752,4810.0,971.0,410094.0,T12,0.7546748518943787
4841,4845.0,953.0,220335.0,T7,0.2123853862285614
4841,4845.0,953.0,220335.0,T9,0.5548885464668274
4841,4845.0,953.0,220335.0,T12,0.1661558449268341
4859,4860.0,971.0,410094.0,T3,0.16122251749038696
4859,4860.0,971.0,410094.0,T6,0.10792551189661026
4859,4860.0,971.0,410094.0,T7,0.20576833188533783
4859,4860.0,971.0,410094.0,T12,0.46057072281837463
37949,37952.0,27595.0,1083215.0,T7,0.15085676312446594
37949,37952.0,27595.0,1083215.0,T9,0.828980028629303
44849,44976.0,8340.0,180089.0,T4,0.2564702332019806
44849,44976.0,8340.0,180089.0,T7,0.1714484542608261
44849,44976.0,8340.0,180089.0,T11,0.2376537024974823
44849,44976.0,8340.0,180089.0,T12,0.211637482047081
38037,38058.0,13146.0,365493.0,T7,0.2439550906419754
38037,38058.0,13146.0,365493.0,T11,0.3787672221660614
38037,38058.0,13146.0,365493.0,T12,0.16194961965084076
44987,44999.0,975.0,61611.0,T1,0.14851342141628265
44987,44999.0,975.0,61611.0,T5,0.3428780734539032
44987,44999.0,975.0,61611.0,T9,0.1977265477180481
44987,44999.0,975.0,61611.0,T12,0.17959065735340118
5067,5076.0,37.0,256882.0,T2,0.13054627180099487
5067,5076.0,37.0,256882.0,T12,0.8247815370559692
45254,45255.0,975.0,61611.0,T4,0.17001406848430634
45254,45255.0,975.0,61611.0,T7,0.29569968581199646
45254,45255.0,975.0,61611.0,T13,0.3423119783401489
17930,17958.0,8542.0,1337292.0,T9,0.2175966501235962
17930,17958.0,8542.0,1337292.0,T12,0.623762309551239
17562,17581.0,2122.0,30919.0,T9,0.3597061038017273
17562,17581.0,2122.0,30919.0,T12,0.5533656477928162
38715,38717.0,9377.0,955054.0,T10,0.18753618001937866
38715,38717.0,9377.0,955054.0,T11,0.5018559098243713
38715,38717.0,9377.0,955054.0,T12,0.2261742651462555
45527,45530.0,9792.0,1352809.0,T1,0.5192259550094604
45527,45530.0,9792.0,1352809.0,T3,0.241874560713768
45527,45530.0,9792.0,1352809.0,T12,0.19077053666114807
5132,5133.0,1574.0,319571.0,T1,0.11624520272016525
5132,5133.0,1574.0,319571.0,T4,0.10443493723869324
5132,5133.0,1574.0,319571.0,T7,0.48903465270996094
5132,5133.0,1574.0,319571.0,T9,0.12676505744457245
5132,5133.0,1574.0,319571.0,T11,0.1523006707429886
16903,16913.0,1310.0,214162.0,T1,0.1360633373260498
16903,16913.0,1310.0,214162.0,T3,0.2727147936820984
16903,16913.0,1310.0,214162.0,T5,0.14242900907993317
16903,16913.0,1310.0,214162.0,T12,0.2936668395996094
5244,5250.0,485.0,251740.0,T1,0.2567470669746399
5244,5250.0,485.0,251740.0,T3,0.10051356256008148
5244,5250.0,485.0,251740.0,T12,0.5462228655815125
5266,5272.0,485.0,251740.0,T3,0.15018093585968018
5266,5272.0,485.0,251740.0,T12,0.731789767742157
5310,5313.0,2006.0,295878.0,T7,0.20255090296268463
5310,5313.0,2006.0,295878.0,T12,0.4943820536136627
5310,5313.0,2006.0,295878.0,T13,0.25623995065689087
5414,5416.0,226.0,26920.0,T12,0.7696598768234253
5441,5446.0,2122.0,30919.0,T10,0.3563343584537506
5441,5446.0,2122.0,30919.0,T12,0.4966772794723511
16747,16761.0,3630.0,59103.0,T12,0.5850404500961304
16747,16761.0,3630.0,59103.0,T13,0.3948218524456024
14102,14107.0,971.0,410094.0,T4,0.1609967201948166
14102,14107.0,971.0,410094.0,T7,0.5537372827529907
14102,14107.0,971.0,410094.0,T12,0.27047640085220337
30330,30331.0,1261.0,16209.0,T2,0.4130285382270813
30330,30331.0,1261.0,16209.0,T11,0.5340983867645264
13192,13282.0,8792.0,1366038.0,T4,0.142415851354599
13192,13282.0,8792.0,1366038.0,T7,0.4852640926837921
13192,13282.0,8792.0,1366038.0,T12,0.30132147669792175
46021,46028.0,12082.0,35014.0,T12,0.7267212867736816
46070,46071.0,3339.0,331827.0,T9,0.6539967656135559
46070,46071.0,3339.0,331827.0,T12,0.32086119055747986
15961,15997.0,543.0,78802.0,T3,0.13957546651363373
15961,15997.0,543.0,78802.0,T9,0.29017335176467896
15961,15997.0,543.0,78802.0,T12,0.5513119697570801
15744,15746.0,5859.0,278514.0,T3,0.2765999734401703
15744,15746.0,5859.0,278514.0,T12,0.7118022441864014
5637,5638.0,33.0,6080.0,T1,0.14592328667640686
5637,5638.0,33.0,6080.0,T7,0.22583745419979095
5637,5638.0,33.0,6080.0,T11,0.5656672716140747
6077,6097.0,971.0,410094.0,T7,0.123887799680233
6077,6097.0,971.0,410094.0,T8,0.10552341490983963
6077,6097.0,971.0,410094.0,T10,0.22496554255485535
6077,6097.0,971.0,410094.0,T12,0.44302797317504883
6204,6213.0,971.0,410094.0,T12,0.8490488529205322
37457,37460.0,21417.0,1081095.0,T10,0.5856348276138306
37457,37460.0,21417.0,1081095.0,T12,0.25290828943252563
37481,37482.0,543.0,78802.0,T9,0.6936026811599731
37481,37482.0,543.0,78802.0,T12,0.2022337019443512
37519,37520.0,25571.0,2189891.0,T1,0.2879442572593689
37519,37520.0,25571.0,2189891.0,T2,0.3329390287399292
37519,37520.0,25571.0,2189891.0,T5,0.12036636471748352
37519,37520.0,25571.0,2189891.0,T11,0.1615852415561676
15694,15702.0,6585.0,372825.0,T1,0.15449175238609314
15694,15702.0,6585.0,372825.0,T9,0.11595743149518967
15694,15702.0,6585.0,372825.0,T12,0.4451368451118469
19152,19164.0,971.0,410094.0,T4,0.24709714949131012
19152,19164.0,971.0,410094.0,T7,0.20608437061309814
19152,19164.0,971.0,410094.0,T9,0.2029295116662979
19152,19164.0,971.0,410094.0,T13,0.12758277356624603
14025,14026.0,414.0,164368.0,T7,0.15298543870449066
14025,14026.0,414.0,164368.0,T12,0.21252313256263733
14025,14026.0,414.0,164368.0,T13,0.6308560967445374
13992,14014.0,971.0,410094.0,T3,0.15140631794929504
13992,14014.0,971.0,410094.0,T11,0.32469889521598816
13992,14014.0,971.0,410094.0,T12,0.44638368487358093
37734,37735.0,414.0,164368.0,T6,0.13276779651641846
37734,37735.0,414.0,164368.0,T7,0.3268999755382538
37734,37735.0,414.0,164368.0,T9,0.14860747754573822
37734,37735.0,414.0,164368.0,T12,0.2688213884830475
13862,13877.0,971.0,410094.0,T5,0.3414922058582306
13862,13877.0,971.0,410094.0,T10,0.10557758808135986
13862,13877.0,971.0,410094.0,T11,0.11887829005718231
13862,13877.0,971.0,410094.0,T12,0.2367776483297348
37855,37860.0,18541.0,2220180.0,T1,0.29917505383491516
37855,37860.0,18541.0,2220180.0,T3,0.10480693727731705
37855,37860.0,18541.0,2220180.0,T12,0.5371155738830566
15641,15650.0,1472.0,73650.0,T9,0.3365274667739868
15641,15650.0,1472.0,73650.0,T12,0.3868452310562134
15641,15650.0,1472.0,73650.0,T13,0.14685621857643127
7080,7095.0,665.0,59387.0,T2,0.18485882878303528
7080,7095.0,665.0,59387.0,T5,0.20398056507110596
7080,7095.0,665.0,59387.0,T12,0.3893805146217346
15621,15713.0,10414.0,1545295.0,T2,0.34014588594436646
15621,15713.0,10414.0,1545295.0,T11,0.14049333333969116
15621,15713.0,10414.0,1545295.0,T12,0.3232732117176056
7084,7231.0,1918.0,334068.0,T11,0.33221811056137085
7084,7231.0,1918.0,334068.0,T12,0.4892849326133728
46340,46341.0,3365.0,528752.0,T6,0.10040543228387833
46340,46341.0,3365.0,528752.0,T7,0.31268879771232605
46340,46341.0,3365.0,528752.0,T9,0.2659962475299835
46340,46341.0,3365.0,528752.0,T12,0.3030431270599365
31683,31684.0,18315.0,2200928.0,T11,0.6992798447608948
31683,31684.0,18315.0,2200928.0,T12,0.19562400877475739
7277,7279.0,618.0,12890.0,T1,0.17845559120178223
7277,7279.0,618.0,12890.0,T3,0.2030874490737915
7277,7279.0,618.0,12890.0,T12,0.5761083364486694
7434,7438.0,414.0,164368.0,T7,0.4414181709289551
7434,7438.0,414.0,164368.0,T12,0.41847097873687744
32719,32721.0,274.0,48883.0,T7,0.6438394784927368
32719,32721.0,274.0,48883.0,T9,0.14875544607639313
32719,32721.0,274.0,48883.0,T12,0.1859016716480255
18195,18196.0,5400.0,952951.0,T12,0.8239578604698181
18168,18502.0,11003.0,1032899.0,T1,0.10403541475534439
18168,18502.0,11003.0,1032899.0,T9,0.4703153669834137
18168,18502.0,11003.0,1032899.0,T12,0.3990806043148041
46652,56014.0,10372.0,402311.0,T9,0.3695823550224304
46652,56014.0,10372.0,402311.0,T12,0.5901120901107788
46696,46703.0,485.0,251740.0,T3,0.11432600021362305
46696,46703.0,485.0,251740.0,T9,0.1339576244354248
46696,46703.0,485.0,251740.0,T12,0.6441332101821899
15235,15267.0,10128.0,1184041.0,T3,0.28536561131477356
15235,15267.0,10128.0,1184041.0,T9,0.3271123766899109
7703,7711.0,1918.0,334068.0,T3,0.1000654548406601
7703,7711.0,1918.0,334068.0,T4,0.4692160189151764
7703,7711.0,1918.0,334068.0,T11,0.14674900472164154
7703,7711.0,1918.0,334068.0,T12,0.18957915902137756
15116,15122.0,9784.0,1425055.0,T3,0.22346767783164978
15116,15122.0,9784.0,1425055.0,T9,0.16075952351093292
15116,15122.0,9784.0,1425055.0,T12,0.5593301057815552
46807,46810.0,971.0,410094.0,T2,0.3245542347431183
46807,46810.0,971.0,410094.0,T11,0.3745228350162506
46807,46810.0,971.0,410094.0,T12,0.28575506806373596
7802,7803.0,3695.0,140025.0,T5,0.22054429352283478
7802,7803.0,3695.0,140025.0,T7,0.23803789913654327
7802,7803.0,3695.0,140025.0,T10,0.1523469090461731
7802,7803.0,3695.0,140025.0,T12,0.25359803438186646
7860,7861.0,953.0,220335.0,T4,0.13890744745731354
7860,7861.0,953.0,220335.0,T7,0.27083253860473633
7860,7861.0,953.0,220335.0,T9,0.24620723724365234
7860,7861.0,953.0,220335.0,T12,0.33730795979499817
14898,14899.0,8571.0,1341373.0,T1,0.3560500144958496
14898,14899.0,8571.0,1341373.0,T9,0.34691014885902405
14898,14899.0,8571.0,1341373.0,T12,0.2694944441318512
7938,7983.0,971.0,410094.0,T3,0.1301589012145996
7938,7983.0,971.0,410094.0,T12,0.8164238929748535
8074,8105.0,485.0,251740.0,T12,0.7270556688308716
8099,8101.0,665.0,59387.0,T4,0.3602604866027832
8099,8101.0,665.0,59387.0,T11,0.34947919845581055
8099,8101.0,665.0,59387.0,T12,0.17979586124420166
8113,8115.0,3142.0,56155.0,T5,0.38008761405944824
8113,8115.0,3142.0,56155.0,T10,0.20570136606693268
42014,42019.0,27702.0,2977412.0,T1,0.5817652940750122
42014,42019.0,27702.0,2977412.0,T3,0.15651507675647736
42014,42019.0,27702.0,2977412.0,T12,0.19609056413173676
8174,8179.0,655.0,92852.0,T7,0.21660350263118744
8174,8179.0,655.0,92852.0,T12,0.5562248229980469
8181,8199.0,3142.0,56155.0,T1,0.3718738555908203
8181,8199.0,3142.0,56155.0,T12,0.4468383193016052
47185,47189.0,3339.0,331827.0,T5,0.383179247379303
47185,47189.0,3339.0,331827.0,T12,0.4251185357570648
8303,8306.0,836.0,32523.0,T7,0.3151925802230835
8303,8306.0,836.0,32523.0,T11,0.4340004622936249
8303,8306.0,836.0,32523.0,T12,0.10596704483032227
8427,8440.0,5367.0,229582.0,T11,0.5561439394950867
8427,8440.0,5367.0,229582.0,T12,0.36692798137664795
8445,8463.0,1363.0,60342.0,T9,0.3497282862663269
8445,8463.0,1363.0,60342.0,T12,0.5756384134292603
8587,8625.0,971.0,410094.0,T5,0.13794945180416107
8587,8625.0,971.0,410094.0,T11,0.30518630146980286
8587,8625.0,971.0,410094.0,T12,0.3082117438316345
47334,49125.0,655.0,92852.0,T6,0.10997236520051956
47334,49125.0,655.0,92852.0,T7,0.18399620056152344
47334,49125.0,655.0,92852.0,T12,0.2609568238258362
47334,49125.0,655.0,92852.0,T13,0.22591066360473633
8867,8870.0,971.0,410094.0,T11,0.7532315850257874
8867,8870.0,971.0,410094.0,T12,0.20945367217063904
8873,8891.0,2980.0,25916.0,T2,0.1151868924498558
8873,8891.0,2980.0,25916.0,T5,0.2596997022628784
8873,8891.0,2980.0,25916.0,T7,0.24725987017154694
8873,8891.0,2980.0,25916.0,T12,0.22909416258335114
47376,47377.0,5411.0,969353.0,T7,0.32869210839271545
47376,47377.0,5411.0,969353.0,T12,0.5883110761642456
9106,9111.0,975.0,61611.0,T9,0.24629348516464233
9106,9111.0,975.0,61611.0,T12,0.5992811322212219
