tag,DownVotes,user_id,rownum
"root","10","282912","3"
"loops","10","282912","4"
"idioms","10","282912","5"
"hadoop","1","283084","1"
"pointers","1","283084","2"
"c","1","283084","3"
"class","1","283899","1"
"swift","1","283899","2"
"x86","1","283899","3"
"optimization","1","283899","4"
"c++","1","283899","5"
"c#","13","283975","1"
"table-driven","7","283975","2"
"go","7","283975","3"
"testing","7","283975","4"
"maps","7","283975","5"
"github","2","284577","1"
"laravel-forge","2","284577","2"
"php","2","284577","3"
"laravel","2","284577","4"
"cakephp","1","284577","5"
"model-view-controller","1","284747","1"
"controller","1","284747","2"
"model","1","284747","3"
"authorization","1","284747","4"
"c","4","284881","1"
"if-statement","3","284881","2"
"c++","2","284881","3"
"javascript","1","284881","4"
"sieve-of-eratosthenes","1","284881","5"
"c++","10","285151","1"
"c","10","285151","2"
"iphone","8","285151","3"
"ssh","7","285151","4"
"openssh","7","285151","5"
"django","9","285614","1"
"python","8","285614","2"
"ruby-on-rails","3","285614","3"
"django-models","2","285614","4"
"pip","2","285614","5"
"random","5","285726","1"
"mersenne-twister","5","285726","2"
"algorithm","5","285726","3"
"java","21","285850","1"
"performance","4","285850","2"
"lombok","3","285850","3"
"ibm-rad","3","285850","4"
"build","3","285850","5"
"objective-c","10","286121","1"
"timezone","8","286121","2"
"nsdate","8","286121","3"
"ios","8","286121","4"
"swift","8","286121","5"
"python","9","286432","1"
"mongodb","3","286432","2"
"django","3","286432","3"
"list","2","286432","4"
"loops","2","286432","5"
"ruby","12","286595","1"
"linux","8","286595","2"
"git","8","286595","3"
"yaml","8","286595","4"
"javascript","7","286595","5"
"haskell","7","286871","1"
"emacs","6","286871","2"
"emacs23","5","286871","3"
"functional-programming","4","286871","4"
"category-theory","2","286871","5"
"javascript","3","287316","1"
"java","2","287316","2"
"google-maps","1","287316","3"
"search","1","287316","4"
"encryption","1","287316","5"
"c++","6","287908","1"
"package-design","2","287908","2"
"architecture","2","287908","3"
"oop","1","287908","4"
"portability","1","287908","5"
"objective-c","1","288405","1"
"bitcode","1","288405","2"
"file-upload","1","288405","3"
"crashlytics","1","288405","4"
"ios","1","288405","5"
"php","14","288568","1"
"java","7","288568","2"
"junit","6","288568","3"
"url","6","288568","4"
"magento","4","288568","5"
"php","40","288773","1"
"javascript","19","288773","2"
"mysql","11","288773","3"
"jquery","11","288773","4"
"css","8","288773","5"
"php","7","290221","1"
"utf-8","4","290221","2"
"encoding","3","290221","3"
"character-encoding","3","290221","4"
"range","1","290221","5"
"javascript","11","291180","1"
"java","4","291180","2"
"undefined","3","291180","3"
"sails.js","3","291180","4"
"google-app-engine","2","291180","5"
"ios","24","291788","1"
"iphone","20","291788","2"
"objective-c","12","291788","3"
"cocoa-touch","6","291788","4"
"ipad","4","291788","5"
"t4","1","291863","1"
"javascript","1","291863","2"
"c#","1","291863","3"
"linq-to-objects","1","291863","4"
"morphia","1","291863","5"
"asp.net-mvc","5","291955","1"
"asp.net-mvc-2","3","291955","2"
"c#","2","291955","3"
"standards","1","291955","4"
"rest","1","291955","5"
"ios","10","292166","1"
"iphone","9","292166","2"
"cocoa-touch","7","292166","3"
"uitableview","6","292166","4"
"objective-c","3","292166","5"
"symfony","4","292291","1"
"php","3","292291","2"
"doctrine","2","292291","3"
"sql","2","292291","4"
"doctrine-orm","2","292291","5"
"tinymce","46","346063","1"
"javascript","33","346063","2"
"php","32","346063","3"
"html","26","346063","4"
"jquery","20","346063","5"
"signalr","1","328412","5"
"c++","6","328591","1"
"android","2","328591","2"
"ddms","2","328591","3"
"android-studio","2","328591","4"
"logcat","2","328591","5"
"cell","1","329567","1"
"clicklistener","1","329567","2"
"vaadin","1","329567","3"
"java","88","330057","1"
"algorithm","19","330057","2"
"arrays","10","330057","3"
"c++","10","330057","4"
"c#","7","330057","5"
"java","45","330280","1"
"mysql","26","330280","2"
"c#","25","330280","3"
"macos","15","330280","4"
"java-7","15","330280","5"
"postgresql","119","330315","1"
"sql","99","330315","2"
"oracle","34","330315","3"
"java","28","330315","4"
"mysql","19","330315","5"
"objective-c","4","330658","1"
"iphone","3","330658","2"
"video","2","330658","3"
"ipad","2","330658","4"
"nsdate","2","330658","5"
"foreach","2","330754","1"
"c#","2","330754","2"
"java","31","331052","1"
"multithreading","6","331052","2"
"hibernate","5","331052","3"
"concurrency","4","331052","4"
"jpa","4","331052","5"
"python","5","331059","1"
"c","3","331059","2"
"string","3","331059","3"
"concurrency","2","331059","4"
"java","2","331059","5"
"mysql","2","331785","1"
"sql","2","331785","2"
"ajax","1","331785","3"
"mysql-error-1064","1","331785","4"
"php","1","331785","5"
"winapi","2","331862","1"
"android","2","331862","2"
"delphi","2","331862","3"
"sockets","1","331862","4"
".net","1","331862","5"
"mongodb","5","332100","1"
"mongodb-query","3","332100","2"
"aggregation-framework","2","332100","3"
"null","2","332100","4"
"architecture","2","332100","5"
"c#","4","333486","1"
"javascript","3","333486","2"
"rest","2","333486","3"
"wcf","2","333486","4"
"http-status-code-404","2","333486","5"
"ruby-on-rails","18","333786","1"
"php","11","333786","2"
"ruby","8","333786","3"
"programming-languages","8","333786","4"
"evaluation-strategy","7","333786","5"
"xcode","1","333841","1"
"search","1","333841","2"
"javascript","56","334274","1"
"html","29","334274","2"
"socket.io","22","334274","3"
"websocket","22","334274","4"
"java","16","334274","5"
"video","27","334402","1"
"android","11","334402","2"
"ffmpeg","6","334402","3"
"mpeg-dash","5","334402","4"
"ios","5","334402","5"
"java","31","438742","1"
"git","12","438742","2"
"unit-testing","7","438742","3"
"junit","4","438742","4"
"c#","4","438742","5"
"flags","1","438969","1"
"c++11","1","438969","2"
"optimization","1","438969","3"
"mysql","1","438969","4"
"javascript","1","438969","5"
"java","82","438992","1"
"javascript","32","438992","2"
"ruby","30","438992","3"
"ruby-on-rails","23","438992","4"
"maven","14","438992","5"
"api","14","439427","1"
"curl","14","439427","2"
"https","14","439427","3"
"laravel","10","439427","4"
"laravel-4","6","439427","5"
"python","7","439494","1"
"pygobject","2","439494","2"
"gtk3","2","439494","3"
"treemodel","1","439494","4"
"date","1","439494","5"
"c++","14","439751","1"
"c","10","439751","2"
"oop","6","439751","3"
"switch-statement","5","439751","4"
"coding-style","5","439751","5"
"visual-studio-2013","3","439857","1"
"c++","3","439857","2"
"compiler-errors","3","439857","3"
"javascript","3","439857","4"
"struct","3","439857","5"
"ios","5","440060","1"
"objective-c","1","440060","2"
"uitableview","1","440060","3"
"iphone","1","440060","4"
"user-interface","4","440310","1"
"resize","4","440310","2"
"wpf","4","440310","3"
"pinvoke","4","440310","4"
"datetime","3","440310","5"
"javascript","23","441387","1"
"reactjs","22","441387","2"
"state","8","441387","3"
"python","6","441387","4"
"django","5","441387","5"
"cors","19","441757","1"
"javascript","15","441757","2"
"fetch-api","10","441757","3"
"api","7","441757","4"
"preflight","5","441757","5"
"c++","54","442284","1"
"c++-standard-library","6","442284","2"
"stl-algorithm","6","442284","3"
"standard-library","5","442284","4"
"java","3","442284","5"
"jasmine","5","442351","1"
"javascript","5","442351","2"
"jasmine-maven-plugin","5","442351","3"
"c#","5","442351","4"
"io","3","442351","5"
"android","29","443387","1"
"java","5","443387","2"
"progress-bar","3","443387","3"
"android-videoview","3","443387","4"
"c++","5","346335","1"
"c","4","346335","2"
"objective-c","2","346335","3"
"cocoa","2","346335","4"
"g++","2","346335","5"
"c++","20","346804","1"
"visual-c++","5","346804","2"
"compiler-warnings","5","346804","3"
"warnings","5","346804","4"
"pragma","5","346804","5"
"android","13","347565","1"
"c","3","347565","2"
"android-asynctask","1","347565","3"
"events","1","347565","4"
"android-manifest","1","347565","5"
"ruby-on-rails","110","350087","1"
"ruby","39","350087","2"
"ruby-on-rails-3","32","350087","3"
"rspec","15","350087","4"
"activerecord","9","350087","5"
"xpath","1","350128","1"
"input","1","350128","2"
"c","1","350128","3"
"mips","1","350128","4"
"spim","1","350128","5"
"c++","3","350931","1"
"operator-keyword","2","350931","2"
"operators","2","350931","3"
"operator-overloading","2","350931","4"
"complexity-theory","1","350931","5"
"objective-c","9","351305","1"
"ios","7","351305","2"
"cocoa","3","351305","3"
"xcode","3","351305","4"
"iphone","3","351305","5"
"excel","3","351671","1"
"pdf","3","351671","2"
"vb.net","3","351671","3"
"tsql","2","351671","4"
"jira","2","351671","5"
"ant","1","351885","1"
"jogl","1","351885","2"
"exception","1","351885","3"
"eclipse","1","351885","4"
"path","1","351885","5"
"ruby-on-rails","7","351909","1"
"ruby-on-rails-3","7","351909","2"
"ruby","7","351909","3"
"computer-science","2","351909","4"
"syntax","2","351909","5"
"python","17","351984","1"
"permutation","10","351984","2"
"itertools","10","351984","3"
"ruby","9","351984","4"
"linux","8","351984","5"
"asp.net","4","352051","1"
"oauth-2.0","3","352051","2"
"security","2","352051","3"
"oauth","2","352051","4"
"c#","2","352051","5"
"sql-server-2008","1","352349","1"
"sql","1","352349","2"
"sql-server","1","352349","3"
"tsql","1","352349","4"
"triggers","1","352349","5"
"bash","8","352708","1"
"shell","4","352708","2"
"java","3","352708","3"
"spring","3","352708","4"
"soap-client","3","352708","5"
"javascript","7","352796","1"
"sum","3","352796","2"
"lua","3","352796","3"
"built-in","3","352796","4"
"loading","1","352796","5"
"numpy","11","353337","1"
"python","10","353337","2"
"mesh","4","353337","3"
"arrays","3","353337","4"
"finite-element-analysis","2","353337","5"
"hibernate","1","353557","1"
"mapping","1","353557","2"
"persistence","1","353557","3"
"java","1","353557","4"
"c","18","354803","1"
"c++","16","354803","2"
"math","5","354803","3"
"gcc","4","354803","4"
"linux","3","354803","5"
"php","3","355005","1"
"syntax-error","2","355005","2"
"mysql","2","355005","3"
"mysqldump","1","355005","4"
"firebird","1","355005","5"
"c++","3","356076","1"
"nsnumberformatter","1","356076","2"
"linux","1","356076","3"
".net","1","356076","4"
"cleartype","1","356076","5"
"angularjs","63","356079","1"
"jqlite","3","356079","2"
"unit-testing","3","356079","3"
"jquery","1","356079","4"
"onblur","1","356079","5"
"php","11","356239","1"
"laravel","5","356239","2"
"mysql","4","356239","3"
"json","3","356239","4"
"utf-8","2","356239","5"
"c","4","356838","1"
"arrays","3","356838","2"
"svn","3","356838","3"
"batch-file","2","356838","4"
"makefile","2","356838","5"
"junit","4","357024","1"
"java","4","357024","2"
"eclipse","4","357024","3"
"c++","3","357024","4"
"pointers","2","357024","5"
"c#","9","357124","1"
"asp.net","8","357124","2"
"login","7","357124","3"
"asp.net-mvc","3","357124","4"
"asp.net-mvc-4","2","357124","5"
"java","25","358163","1"
"sql","17","358163","2"
"javascript","11","358163","3"
"jquery","10","358163","4"
"clipboard","8","358163","5"
"python","18","358328","1"
"git","11","358328","2"
"vim","11","358328","3"
"php","7","358328","4"
"html","5","358328","5"
"google-chrome-extension","1","358438","1"
"javascript","1","358438","2"
"c++","11","358464","1"
"php","8","358464","2"
"c++11","8","358464","3"
"design-patterns","6","358464","4"
"custom-errors","4","358464","5"
"sql","50","358538","1"
"mysql","22","358538","2"
"sql-server","17","358538","3"
"oracle","9","358538","4"
"tsql","9","358538","5"
"java","17","359035","1"
"python","4","281545","3"
"android","3","281545","4"
"batterylevel","2","281545","5"
"c#","42","281678","1"
".net","14","281678","2"
"wpf","7","281678","3"
"vb.net","5","281678","4"
"tfs","4","281678","5"
"scala","26","334519","1"
"haskell","5","334519","2"
"fold","3","334519","3"
"functional-programming","3","334519","4"
"bigdecimal","3","334519","5"
"mysql","5","334831","1"
"ruby","4","334831","2"
"command-line-arguments","2","334831","3"
"jquery-mobile","2","334831","4"
"popup","2","334831","5"
"yii","14","334913","1"
"php","13","334913","2"
"pdo","2","334913","3"
"ember.js","2","334913","4"
"magento","2","334913","5"
"map","2","334932","1"
"c++","2","334932","2"
"ruby-on-rails","4","334990","1"
"cucumber","1","334990","2"
"cors","1","334990","3"
"associations","1","334990","4"
"paperclip","1","334990","5"
"count","3","335213","1"
"php","3","335213","2"
"symfony1","2","335213","3"
"arrays","2","335213","4"
"compare","2","335213","5"
"objective-c","2","335974","1"
"java","2","335974","2"
"cocoa","1","335974","3"
"compile-time","1","335974","4"
"ios","1","335974","5"
"php","1","336628","1"
"authentication","1","336628","2"
"asp.net-mvc","4","337085","1"
"c#","3","337085","2"
"entity-framework","2","337085","3"
"javascript","2","337085","4"
"twitter-bootstrap","2","337085","5"
"ruby-on-rails","20","337166","1"
"ruby","12","337166","2"
"ruby-on-rails-3","6","337166","3"
"activerecord","5","337166","4"
"sql","3","337166","5"
"delphi","2","337498","1"
"virtualtreeview","1","337498","2"
"tstringlist","1","337498","3"
"class","1","337498","4"
"memory-leaks","1","337498","5"
"php","1","338248","1"
"cakephp","1","338248","2"
"cakephp-3.0","1","338248","3"
"pki","1","338248","4"
"firefox","1","338248","5"
"wordpress","3","338801","1"
"search","2","338801","2"
"ruby","1","339218","1"
"arrays","1","339218","2"
"css-shapes","2","339440","1"
"svg","2","339440","2"
"css","2","339440","3"
"html","2","339440","4"
"jquery","2","339440","5"
"java","25","339637","1"
"spring","8","339637","2"
"spring-boot","7","339637","3"
"hibernate","7","339637","4"
"collections","5","339637","5"
"algorithm","30","340457","1"
"php","25","340457","2"
"javascript","11","340457","3"
"google-maps","9","340457","4"
"typo3","9","340457","5"
"c++","35","341065","1"
"inheritance","16","341065","2"
"sealed","11","341065","3"
"derived-class","11","341065","4"
"class","11","341065","5"
"sql-server","50","341251","1"
"sql","43","341251","2"
"mysql","24","341251","3"
"tsql","23","341251","4"
"sql-server-2008","13","341251","5"
"sql-server-2005","1","341293","1"
"sql-server-2008","1","341293","2"
"sql-server","1","341293","3"
"authorize.net","1","341293","4"
"tsql","1","341293","5"
"java","10","341369","1"
"android","2","341369","2"
"jvm","2","341369","3"
"reflection","2","341369","4"
"system-properties","2","341369","5"
"android","30","342745","1"
"package","14","342745","2"
"android-context","14","342745","3"
"java","3","342745","4"
"eclipse","1","342745","5"
"ios","3","343664","1"
"xcode","2","343664","2"
"git","1","343664","3"
"uitableview","1","343664","4"
"uipangesturerecognizer","1","343664","5"
"actionscript-3","3","344480","1"
"java","2","344480","2"
"flash","2","344480","3"
"postgresql","2","344480","4"
"jdbc","2","344480","5"
"php","5","344570","1"
"iphone-standalone-web-app","2","344570","2"
"web-applications","2","344570","3"
"mobile-safari","2","344570","4"
"iphone","2","344570","5"
"c#","8","344638","1"
".net","4","344638","2"
"decompiler","3","344638","3"
"windows","3","344638","4"
"exe","3","344638","5"
"mysql","31","344949","1"
"sql","30","344949","2"
"database","9","344949","3"
"php","7","344949","4"
"iso8601","4","344949","5"
"javascript","2","345409","1"
"jquery","2","345409","2"
"android","98","345717","1"
"ui-thread","37","345717","2"
"android-toast","37","345717","3"
"java","30","345717","4"
"c++","19","345717","5"
"c#","14","395718","1"
"c++","11","395718","2"
".net","10","395718","3"
"design-patterns","6","395718","4"
"winforms","5","395718","5"
"header","1","521590","5"
"android","15","521624","1"
"progressdialog","10","521624","2"
"memory-leaks","10","521624","3"
"ntfs","5","521624","4"
"linux","5","521624","5"
"java","53","521799","1"
"sql","12","521799","2"
"java-8","11","521799","3"
"java-stream","8","521799","4"
"jooq","6","521799","5"
"paste","2","521834","1"
"linux","2","521834","2"
"terminal","2","521834","3"
"bash","2","521834","4"
"shell","2","521834","5"
"spring","4","524010","1"
"spring-boot","4","524010","2"
"spring-security","2","524010","3"
"amazon-ec2","2","524010","4"
"tomcat","1","524010","5"
"mysql","1","524380","1"
"jenkins","1","524380","2"
"backup","1","524380","3"
"python","2","524743","1"
"bash","2","524743","2"
"curl","1","524743","3"
"square-bracket","1","524743","4"
"pip","1","524743","5"
"extjs4.1","1","525238","1"
"extjs","1","525238","2"
"django","2","526098","1"
"android","2","526098","2"
"sdk","2","526098","3"
"python","2","526098","4"
"macos","2","526098","5"
"php","6","526171","1"
"pdo","2","526171","2"
"linux","2","526171","3"
"nginx","2","526171","4"
"hacklang","2","526171","5"
"android","12","526217","1"
"c#","8","526217","2"
"textbox","6","526217","3"
"java","4","526217","4"
"javascript","3","526217","5"
"c#","3","526498","1"
"asp.net","2","526498","2"
"async-await","2","526498","3"
"asynchronous","2","526498","4"
"c#-5.0","2","526498","5"
"ios","16","526828","1"
"swift","6","526828","2"
"opengl-es","5","526828","3"
"objective-c","3","526828","4"
"swift3","3","526828","5"
"objective-c","3","527088","1"
"macos","2","527088","2"
"python","2","527088","3"
"cocoa","2","527088","4"
"facebook","1","527088","5"
"php","6","527383","1"
"mysql","3","527383","2"
"java","2","527383","3"
"php-ide","2","527383","4"
"rest","1","527383","5"
"arrays","6","527623","1"
"c++","5","527623","2"
"vector","4","527623","3"
"javascript","4","527623","4"
"inheritance","1","527623","5"
"delphi","20","528211","1"
"revision","7","528211","2"
"dll","7","528211","3"
"tortoisesvn","7","528211","4"
"revert","7","528211","5"
"output","1","528369","1"
"fortran","1","528369","2"
"parameters","1","528369","3"
"php","7","528578","1"
"doctrine-orm","3","528578","2"
"orm","3","528578","3"
"class","2","528578","4"
"c++","2","528578","5"
"c++","30","528720","1"
"boost","8","528720","2"
"qt","7","528720","3"
"internationalization","7","528720","4"
"recursion","3","528720","5"
"c++","45","528724","1"
"c","45","528724","2"
"string-formatting","23","528724","3"
"pointers","10","528724","4"
"data-structures","7","528724","5"
"html","2","530808","1"
"jquery","2","530808","2"
"javascript","2","530808","3"
"objective-c","1","530808","4"
"windows","1","530808","5"
"c#","8","531098","1"
"automapper","5","531098","2"
".net","5","531098","3"
"hash","2","531098","4"
"sockets","2","531098","5"
"python","11","531179","1"
"c","5","531179","2"
"linux","4","531179","3"
"c++","3","531179","4"
"cryptography","3","531179","5"
"adt","1","656113","1"
"cross-platform","1","656113","2"
"ubuntu-10.10","1","656113","3"
"cordova","1","656113","4"
"android","1","656113","5"
"azure","5","656346","1"
"azure-sql-database","4","656346","2"
"database-migration","4","656346","3"
"sql-server","4","656346","4"
"c#","2","656346","5"
"php","23","656769","1"
"ruby","22","656769","2"
"javascript","19","656769","3"
"addition","17","656769","4"
"ruby-on-rails","14","656769","5"
"c++","9","657267","1"
"c++11","3","657267","2"
"makefile","3","657267","3"
"gnu-make","2","657267","4"
"mmap","1","657267","5"
"java","9","657427","1"
"javascript","6","657427","2"
"jsf","4","657427","3"
"python","4","657427","4"
"jquery","2","657427","5"
"csrf","1","657745","1"
"domain-driven-design","1","657745","2"
"java","1","657745","3"
"mule","1","657745","4"
"mule-studio","1","657745","5"
"javascript","2","658601","1"
"python","1","658601","2"
"c#","1","658601","3"
"python-3.x","1","658601","4"
"apostrophe","1","658601","5"
"java","9","658718","1"
"ruby","5","658718","2"
".htpasswd","3","658718","3"
"basic-authentication","3","658718","4"
"c++","7","395851","1"
"assembly","3","395851","2"
"c","3","395851","3"
"point-cloud-library","2","395851","4"
"c-mode","1","395851","5"
"ios","35","395897","1"
"objective-c","19","395897","2"
"iphone","8","395897","3"
"swift","7","395897","4"
"uiscrollview","4","395897","5"
"oracle","2","397314","1"
"plsql","2","397314","2"
"google-sheets","2","397314","3"
"named-ranges","2","397314","4"
"pdf-generation","1","397314","5"
"c","8","397719","1"
"arrays","6","397719","2"
"sorting","3","397719","3"
"php","2","397719","4"
"bit-fields","2","397719","5"
"c#","7","397807","1"
"ios","6","397807","2"
"iphone","5","397807","3"
"data-structures","4","397807","4"
"ios7","2","397807","5"
"sql","66","397952","1"
"sql-server","51","397952","2"
"tsql","28","397952","3"
"sql-server-2008","15","397952","4"
"sql-server-2005","12","397952","5"
"c++11","3","398021","1"
"c++","3","398021","2"
"jobs","1","399237","1"
"iphone","1","399237","2"
"ruby-on-rails-3.1","1","399237","3"
"ipad","1","399237","4"
"compiler-construction","1","399237","5"
"ruby-on-rails","8","401581","1"
"rake","3","401581","2"
"routes","3","401581","3"
"graph","2","401581","4"
"r","2","401581","5"
"javascript","21","402706","1"
"duplicates","11","402706","2"
"unique","11","402706","3"
"arrays","11","402706","4"
"jquery","8","402706","5"
"ruby-on-rails","18","403046","1"
"ruby","4","403046","2"
"mysql","3","403046","3"
"cookies","1","403046","4"
"ajax","1","403046","5"
"r","13","403310","1"
"data.table","8","403310","2"
"dataframe","3","403310","3"
"pandas","2","403310","4"
"python","2","403310","5"
"actionscript-3","12","403610","1"
"flash","11","403610","2"
"apache-flex","3","403610","3"
"jquery","2","403610","4"
"oop","2","403610","5"
"jsf-2","2","404981","1"
"delphi","2","404981","2"
"jsf","2","404981","3"
"java","2","404981","4"
"delphi-xe7","1","404981","5"
"codeigniter","3","405809","1"
"mysql","2","405809","2"
"php","1","405809","3"
"swift","6","405865","1"
"jquery","4","405865","2"
"ios","3","405865","3"
"javascript","3","405865","4"
"if-statement","2","405865","5"
"apache-camel","65","406429","1"
"java","36","406429","2"
"soa","20","406429","3"
"enterprise-integration","18","406429","4"
"apache-servicemix","8","406429","5"
"ios","9","406677","1"
"objective-c","4","406677","2"
"iphone","3","406677","3"
"pager","2","406677","4"
"uitableview","2","406677","5"
"iphone","87","406857","1"
"objective-c","71","406857","2"
"ios","35","406857","3"
"cocoa-touch","24","406857","4"
"c++","16","406857","5"
"iphone","4","406926","1"
"objective-c","2","406926","2"
"cocoa-touch","1","406926","3"
"provisioning","1","406926","4"
"uiviewcontroller","1","406926","5"
"php","2","407418","1"
"laravel","1","407418","2"
"format","1","407418","3"
"macos","1","407418","4"
"security","1","407418","5"
"c#","3","407526","1"
"html","1","407526","2"
"windows","1","407526","3"
"mysql","1","407526","4"
".net","1","407526","5"
"javascript","21","407731","1"
"node.js","16","407731","2"
"object","12","407731","3"
"json","7","407731","4"
"arrays","7","407731","5"
"mysql","1","407817","1"
"sql","1","407817","2"
"php","1","407817","3"
"erlang","3","409228","1"
"pattern-matching","1","409228","2"
"ocmock","1","409663","1"
"unit-testing","1","409663","2"
"objective-c","1","409663","3"
"c++","22","409744","1"
"c#","13","409744","2"
"c","10","409744","3"
"string","6","409744","4"
"vector","6","409744","5"
"java","3","410860","1"
"c#","3","410860","2"
".net","2","410860","3"
"char","1","410860","4"
"c#-4.0","1","410860","5"
"c","42","411313","1"
"printf","8","411313","2"
"arrays","4","411313","3"
"max","3","411313","4"
"pointers","3","411313","5"
"generics","1","411318","1"
"c","1","411318","2"
"javascript","77","411591","1"
"canvas","70","411591","2"
"html","56","411591","3"
"html5-canvas","33","411591","4"
"jquery","15","411591","5"
"xcode","9","754494","1"
"ios","7","754494","2"
"macos-mojave","5","754494","3"
"iphone","5","754494","4"
"eclipse","3","754494","5"
"ios","13","754705","1"
"objective-c","3","754705","2"
"python","3","658718","5"
"c#","49","659190","1"
".net","15","659190","2"
"linq","8","659190","3"
"vb.net","8","659190","4"
"types","5","659190","5"
"grails","3","661232","1"
"java","2","661232","2"
"groovy","2","661232","3"
"jdbc","1","661232","4"
"web-services","1","661232","5"
"php","3","662231","1"
"hash","2","662231","2"
"mysql","2","662231","3"
"regex","1","662231","4"
"ios","5","662919","1"
"ipad","4","662919","2"
"iphone","4","662919","3"
"html","3","662919","4"
"imagemap","3","662919","5"
"angular2-forms","1","663011","1"
"spring-security","1","663011","2"
"spring","1","663011","3"
"angular2-template","1","663011","4"
"angular","1","663011","5"
"python","1","663279","1"
"linux","1","663279","2"
"networking","1","663279","3"
"c","17","663456","1"
"php","4","663456","2"
"web","4","663456","3"
"algorithm","4","663456","4"
"python","4","663456","5"
"common-lisp","4","663580","1"
"lisp","4","663580","2"
"c++","3","663580","3"
"reference","3","663580","4"
"inheritance","2","663580","5"
"iphone","14","664092","1"
"uitextfield","11","664092","2"
"ios","11","664092","3"
"xcode","2","664092","4"
"objective-c","2","664092","5"
"ruby-on-rails","6","664833","1"
"heroku","3","664833","2"
"ruby-on-rails-3","2","664833","3"
"php","2","664833","4"
"xampp","2","664833","5"
"c++","4","666402","1"
"algorithm","3","666402","2"
"math","3","666402","3"
"quaternions","3","666402","4"
"geometry","2","666402","5"
"c++","9","666785","1"
"templates","2","666785","2"
"gcc","2","666785","3"
"c++11","2","666785","4"
"language-lawyer","2","666785","5"
"php","4","667090","1"
"codeigniter","2","667090","2"
"routes","1","667090","3"
"session","1","667090","4"
".htaccess","1","667090","5"
"python","4","667648","1"
"go","4","667648","2"
"matplotlib","2","667648","3"
"mplot3d","2","667648","4"
"objective-c","2","667648","5"
"javascript","8","667776","1"
"jquery","6","667776","2"
"html","5","667776","3"
"activex","4","667776","4"
"file","4","667776","5"
"java","9","668455","1"
"eclipse","4","668455","2"
"collections","2","668455","3"
"inheritance","2","668455","4"
"maven","2","668455","5"
"c","34","668501","1"
"c++","25","668501","2"
"switch-statement","10","668501","3"
"performance","9","668501","4"
"assembly","9","668501","5"
"javascript","1","668564","1"
"load","1","668564","2"
"html","1","668564","3"
"video","1","668564","4"
"java","11","668622","1"
"jsp","3","668622","2"
"arraylist","2","668622","3"
"model-view-controller","2","668622","4"
"servlets","2","668622","5"
"javascript","1","669527","1"
"html","1","669527","2"
"html-table","1","669527","3"
"css","1","669527","4"
"c#","6","669576","1"
"javascript","5","669576","2"
"replace","4","669576","3"
"nested","3","669576","4"
"string","3","669576","5"
"python","1","669631","1"
"json","1","669631","2"
"indentation","1","669631","3"
"winapi","5","670017","1"
"counter","5","670017","2"
"c++","5","670017","3"
"javascript","4","670017","4"
"timezone","3","670017","5"
"http-streaming","1","670119","1"
"amazon-cloudfront","1","670119","2"
"video","1","670119","3"
"ios","1","670119","4"
"mpmovieplayercontroller","1","670119","5"
"git","7","670229","1"
"javascript","4","670229","2"
"html","2","670229","3"
"git-rewrite-history","2","670229","4"
"css","2","670229","5"
"context-free-grammar","1","670234","1"
"grammar","1","670234","2"
"nltk","1","670234","3"
"nlp","1","670234","4"
"arrays","1","670338","1"
"fortran","1","670338","2"
"gfortran","1","670338","3"
"android","1","670338","4"
"gps","1","670338","5"
"php","9","671092","1"
"java","6","671092","2"
"html","3","671092","3"
"c++","3","671092","4"
"code-design","2","671092","5"
"wpf","7","672827","1"
"winforms","2","672827","2"
"colors","1","672827","3"
"staticresource","1","672827","4"
"textblock","1","672827","5"
"asset-pipeline","1","673207","1"
"ruby-on-rails","1","673207","2"
"matlab","2","673735","1"
"eps","1","673735","2"
"jscrollpane","1","673735","3"
"computation","1","673735","4"
"svm","1","673735","5"
"jquery","4","674906","1"
"intellij-idea","3","432806","4"
"extract","2","432806","5"
"android","4","433718","1"
"android-layout","2","433718","2"
"log-viewer","1","433718","3"
"string","1","433718","4"
"image","1","433718","5"
"scope","2","436361","1"
"javascript","2","436361","2"
"node.js","2","436361","3"
"closures","2","436361","4"
"monodevelop","1","436361","5"
"javascript","14","436641","1"
"node.js","12","436641","2"
"html","6","436641","3"
"php","5","436641","4"
"if-statement","4","436641","5"
"grails","1","437115","1"
"jax-rs","1","437115","2"
"playframework","1","437115","3"
"rest","1","437115","4"
"charts","1","437115","5"
"javascript","3","437246","1"
"numbers","2","437246","2"
"ecmascript-5","2","437246","3"
"css","2","437246","4"
"angular-http","1","437246","5"
"go","2","438563","1"
"git","1","438563","2"
"oauth","1","438563","3"
"css","1","438563","4"
"jquery","1","438563","5"
"javascript","42","438581","1"
"css","19","438581","2"
"html","17","438581","3"
"jquery","17","438581","4"
"reactjs","12","438581","5"
"coldfusion","7","446733","1"
"adobe-indesign","5","446733","2"
"javascript","5","446733","3"
"coldfusion-7","2","446733","4"
"coldfusion-8","2","446733","5"
"c++","5","447599","1"
"php","2","447599","2"
"javascript","2","447599","3"
"python","2","447599","4"
"boost","2","447599","5"
"git-stash","1","448831","1"
"working-copy","1","448831","2"
"git","1","448831","3"
"git-diff","1","448831","4"
"ruby-on-rails","7","448934","1"
"ruby","6","448934","2"
"activerecord","2","448934","3"
"ruby-on-rails-5","2","448934","4"
"rails-activerecord","2","448934","5"
"javascript","24","449455","1"
"jquery","17","449455","2"
"html","11","449455","3"
"css","9","449455","4"
"php","6","449455","5"
