id,tag
"8303631","<ruby-on-rails><database><parameters><sql-injection><where-clause>"
"8306377","<mysql><replication><deadlock>"
"8308210","<xcode><instruments><memory-leaks><allocation>"
"8308671","<c++><visual-c++><memory-leaks><typeid><typeinfo>"
"8309276","<c#><memory-leaks><xamarin.ios><webclient>"
"8310023","<hibernate><sqlite><stack-overflow>"
"8310821","<objective-c><memory-management><memory-leaks><cocos2d-iphone>"
"8313240","<jquery><ajax><json><infinite-loop>"
"8315810","<iphone><ios><performance><memory-management><memory-leaks>"
"8316189","<c><visual-studio-2010><buffer-overflow>"
"8317607","<ios><memory-leaks><instruments><twrequest><social-framework>"
"8321706","<ios><cocos2d-iphone><memory-leaks><analyzer>"
"8322519","<c++><qt><memory-leaks><operator-overloading><new-operator>"
"8327204","<django><httpresponse><csrf>"
"8330033","<java><stack-overflow><jprofiler>"
"8330883","<iphone><objective-c><memory-leaks>"
"8331846","<ajax><django><csrf>"
"8332334","<iphone><xcode><memory><memory-leaks>"
"8333427","<java><error-handling><infinite-loop>"
"8335184","<python><command-line><keyboard-shortcuts><aptana><infinite-loop>"
"8336417","<java><token><csrf>"
"8338080","<c><file><segmentation-fault><fclose>"
"8338594","<c#><visual-studio-2010><xna><stack-overflow>"
"8339078","<objective-c><ios><memory-leaks><core-graphics><cgcontextdrawpdfpage>"
"8348050","<objective-c><memory><memory-leaks><nsxmlparser>"
"8348797","<linux><memory-leaks><linux-kernel><embedded-linux>"
"8351115","<c++><opengl><segmentation-fault><texture-mapping><devil>"
"8352859","<sql-server><tsql><deadlock>"
"8353833","<c++><dll><linker><memory-leaks><libraries>"
"8361840","<c++><multithreading><deadlock>"
"8361902","<java><memory-leaks><while-loop>"
"8361987","<java><collections><memory-leaks><garbage-collection>"
"8362655","<ios><recursion><stack-overflow><exc-bad-access>"
"8365301","<c++><memory-leaks><memory-management>"
"8370098","<algorithm><concurrency><synchronization><parallel-processing><deadlock>"
"8370154","<c++><memory-leaks><opencv>"
"8370468","<c><macos><debugging><gcc><segmentation-fault>"
"8371300","<android><stack-overflow><drawable>"
"8371347","<assembly><buffer-overflow>"
"8375028","<delphi><memory-leaks>"
"8375090","<objective-c><copy><nsarray><automatic-ref-counting><resource-leak>"
"8376670","<c++><memory-leaks><std>"
"8379087","<objective-c><uitableview><memory><memory-leaks><reload>"
"8380102","<ios><memory-leaks><nsoperationqueue><sharekit>"
"8387101","<python><sql><performance><memcached><race-condition>"
"8389237","<javascript><browser><memory-leaks>"
"8391041","<ruby-on-rails><ruby-on-rails-3><xss>"
"8392804","<asp.net><security><session-hijacking>"
"8393777","<c++><multithreading><c++11><race-condition>"
"8394444","<segmentation-fault><malloc><openmp>"
"8398444","<python><monitoring><infinite-loop>"
"8398882","<ruby><postgresql><rspec><segmentation-fault><rails-postgresql>"
"8401761","<android><memory-leaks><heap>"
"8403203","<python><encryption><hash><reverse-engineering><malware>"
"8404597","<php><email><header><sql-injection><code-injection>"
"8407474","<xcode><memory-leaks>"
"8408220","<javascript><jquery><ajax><race-condition>"
"8412776","<c#><asp.net><sql><sql-injection>"
"8418836","<sql-server-2008><exec><sql-injection>"
"8419849","<c><linux><memory-management><memory-leaks><g++>"
"8423435","<c++><memory-leaks><hash>"
"8426783","<mysql><select><sql-injection>"
"8427194","<c++><memory-leaks>"
"8427684","<ios><memory-management><memory-leaks><navigationcontroller>"
"8428743","<c#><asp.net><sql-server-2005><sql-injection>"
"8429831","<php><mysql><sql-injection>"
"8430453","<c><ubuntu><buffer><buffer-overflow><ddd-debugger>"
"8431067","<c><arrays><segmentation-fault>"
"8434762","<c++><deadlock><boost-thread>"
"8436009","<javascript><csrf>"
"8439896","<android><testing><memory-leaks><lifecycle>"
"8441191","<c++><multithreading><winapi><race-condition><producer-consumer>"
"8442300","<ruby-on-rails><windows><memory-leaks>"
"8442305","<sql-server><sql-server-2008><tsql><deadlock><error-log>"
"8444808","<mysql><transactions><race-condition>"
"8448669","<tomcat><filter><csrf><csrf-protection>"
"8457618","<multithreading><algorithm><for-loop><deadlock>"
"8459472","<memory-leaks><jboss><log4j><classloader>"
"8461780","<php><security><sanitization><bbcode><nicedit>"
"8462836","<java><swing><memory-leaks><settext>"
"8465318","<php><jquery><ajax><security><csrf>"
"8466119","<html><coldfusion><user-input><xss>"
"8467522","<iphone><ios><xcode><memory-leaks>"
"8469511","<c++><segmentation-fault>"
"8471233","<iphone><objective-c><memory-management><memory-leaks><nsdictionary>"
"8471773","<memory-leaks><mpi><valgrind>"
"8472306","<javascript><jquery><performance><memory-leaks>"
"8472429","<c++><segmentation-fault><exit-code>"
"8473917","<asp.net-mvc><asp.net-mvc-3><antiforgerytoken>"
"8480249","<javascript><html><firefox><google-chrome><memory-leaks>"
"8482314","<c><linux><pthreads><segmentation-fault><posix>"
"8484368","<objective-c><memory-management><memory-leaks><uitableview>"
"8484551","<objective-c><ios><memory-management><memory-leaks><xml-parsing>"
"8485539","<c><segmentation-fault>"
"8486419","<iphone><xcode><memory-leaks>"
"8490401","<cocoa><memory-leaks><nsimage><nsimageview>"
"8497965","<android><memory-leaks><android-4.0-ice-cream-sandwich>"
"8500367","<hibernate><jakarta-ee><concurrency><deadlock><second-level-cache>"
"8502738","<objective-c><memory-leaks><mkmapview>"
"8503301","<python><multithreading><deadlock>"
"8503447","<javascript><ruby-on-rails><ruby-on-rails-3><backbone.js><csrf>"
"8504995","<java><eclipse><gwt><stack-overflow><gwt-designer>"
"8507987","<objective-c><release><avfoundation><memory-leaks><avaudiorecorder>"
"8509743","<facebook-php-sdk><infinite-loop>"
"8513028","<google-analytics><ddos>"
"8516511","<c><pointers><segmentation-fault><malloc>"
"8517288","<c#><memory-leaks><windows-services>"
"8520279","<java><rmi><deadlock>"
"8520480","<ios><memory-leaks><uipickerview><automatic-ref-counting>"
"8525433","<objective-c><memory><memory-leaks>"
"8528295","<ios><memory-leaks>"
"8528679","<parallel-processing><openmp><race-condition>"
"8529067","<c><caching><segmentation-fault>"
"8529447","<javascript><dom><memory-leaks><yui>"
"8530696","<python><exception-handling><segmentation-fault>"
"8532154","<c#><c++><memory-leaks>"
"8533655","<php><security><.htaccess><post><sql-injection>"
"8533732","<iphone><memory-leaks><core-graphics>"
"8539737","<.net><asp.net-mvc-3><antiforgerytoken>"
"8541889","<c++><visual-studio-2010><memory-leaks><constructor>"
"8542212","<php><segmentation-fault><mysqli>"
"8543255","<debugging><reverse-engineering><malware>"
"8544669","<c><stack><callstack><buffer-overflow><shellcode>"
"8546847","<iphone><objective-c><ios><memory-leaks><sqlite>"
"8549979","<c++><gcc><segmentation-fault><c++11><initializer-list>"
"8550330","<javascript><memory-leaks>"
"8551969","<windows><multithreading><delphi><winapi><deadlock>"
"8552083","<iphone><data-protection>"
"8553533","<iphone><objective-c><memory-management><memory-leaks><autorelease>"
"8554585","<mysql><c><api><memory-leaks><valgrind>"
"8554695","<objective-c><ios><xcode><memory-management><memory-leaks>"
"8558840","<java><memory-leaks><java-7>"
"8560864","<php><mysql><security><sql-injection>"
"8563937","<javascript><jquery><internet-explorer><jquery-plugins><memory-leaks>"
"8564977","<objective-c><xcode><ipad><memory-management><memory-leaks>"
"8568698","<c><segmentation-fault><parentheses>"
"8569528","<shell><segmentation-fault>"
"8572555","<iphone><objective-c><ios><memory-leaks><uisegmentedcontrol>"
"8581760","<php><ajax><ckeditor><xss><bbcode>"
"8585497","<php><xss><sanitization><strip-tags>"
"8585557","<ios><memory><memory-management><memory-leaks>"
"8585852","<c++><memory-leaks><opencv>"
"8590105","<c#><.net><sql><sql-server><deadlock>"
"8590457","<ios><memory-leaks><nsmutablearray><instruments>"
"8592748","<javascript><infopath><xss>"
"8593253","<sql-server><hibernate><deadlock><database-deadlocks>"
"8593391","<c#><linq><sql-server-2005><deadlock>"
"8594938","<c++><.net><syntax><memory-leaks><managed-c++>"
"8598193","<list><loops><clojure><stack-overflow><reverse>"
"8598443","<c><debugging><segmentation-fault>"
"8601504","<delphi><memory-leaks><fastmm>"
"8602285","<php><sanitization>"
"8606672","<xcode><memory-leaks><instruments>"
"8608581","<c++><windows><memory-leaks><shared-memory><memory-mapping>"
"8610222","<javascript><node.js><security><ddos>"
"8611643","<java><swing><stack-overflow>"
"8614131","<c++><c><memory-leaks><memory-management>"
"8614947","<jquery><python><django><csrf>"
"8618187","<c#><string><xss>"
"8618473","<c++><input><infinite-loop><cin>"
"8620418","<c++><stl><map><segmentation-fault><c++11>"
"8621418","<javascript><internet-explorer><recursion><stack-overflow>"
"8625121","<objective-c><memory-leaks><restkit>"
"8625475","<python><mysql><sanitization>"
"8628437","<android><layout><stack-overflow>"
"8630309","<c++><string><algorithm><vector><segmentation-fault>"
"8631503","<haskell><memory-leaks>"
"8632118","<regex><xss>"
"8632629","<java><eclipse><memory-leaks>"
"8633209","<ios><memory-leaks><delegates><mfmailcomposer>"
"8642559","<c++><memory-leaks><wxwidgets>"
"8644614","<wpf><richtextbox><stack-overflow><paragraph>"
"8655053","<c#><memory-leaks><delegates>"
"8655626","<concurrency><deadlock><critical-section>"
"8655959","<javascript><memory-leaks>"
"8656870","<django><enums><hardcode>"
"8664885","<php><get><security><sanitization>"
"8665165","<iphone><ios><memory-leaks><keychain>"
"8666251","<c++><segmentation-fault><ifstream>"
"8667229","<c++><linux><segmentation-fault>"
"8670363","<c><arrays><struct><heap><buffer-overflow>"
"8673195","<c++><segmentation-fault>"
"8677490","<iphone><objective-c><ios><memory-leaks>"
"8677840","<ruby-on-rails><database><race-condition>"
"8682682","<android><memory-leaks><bitmap><listactivity><listadapter>"
"8683909","<java><serialization><object><stack-overflow><buffering>"
"8686250","<ios><memory><memory-management><memory-leaks>"
"8689356","<regex><perl><recursion><find><directory-traversal>"
"8695789","<iphone><memory-management><image-processing><opengl-es><memory-leaks>"
"8697637","<javascript><jquery><image><copy-protection><data-protection>"
"8698660","<java><swing><user-interface><infinite-loop><freeze>"
"8702341","<javascript><asp.net-mvc-3><antiforgerytoken>"
"8707521","<ios><memory-leaks><ios5><block>"
"8708662","<php><javascript><sanitization><sanitize>"
"8710959","<iphone><xcode><memory-leaks><nsmutablearray>"
"8713424","<java><tomcat><memory-leaks><jvm-arguments><newrelic>"
"8713990","<java><python><infinite-loop>"
"8713993","<c><segmentation-fault>"
"8716674","<csrf>"
"8716849","<xcode4><memory-leaks><static-analysis>"
"8719888","<c><sockets><pthreads><segmentation-fault>"
"8727877","<ios><memory-leaks>"
"8729437","<c++><segmentation-fault>"
"8730002","<c++><list><memory-leaks>"
"8732550","<ruby><recursion><stack-overflow><tail-call-optimization>"
"8735658","<javascript><memory-leaks><raphael><game-loop>"
"8738770","<android><memory-leaks><java-native-interface>"
"8742454","<wpf><memory-leaks><dispatcher><xpsdocument><fixeddocument>"
"8748753","<c><segmentation-fault><fopen>"
"8750803","<deflate><ddos>"
"8753995","<c><segmentation-fault>"
"8756865","<sql><sql-server-2008><sql-server-2005><stored-procedures><sql-injection>"
"8760650","<c++><vector><segmentation-fault>"
"8763792","<c><gdb><segmentation-fault>"
"8766641","<c++><file><io><buffer-overflow>"
"8770688","<segmentation-fault><mpi><nonblocking><openmpi>"
"8771851","<objective-c><memory-leaks>"
"8773354","<c++><list><segmentation-fault><destructor>"
"8774138","<java><android><html><mobile><stack-overflow>"
"8775022","<php><web><sql-injection>"
"8781019","<ios><xcode><memory-leaks><automatic-ref-counting><cgimageref>"
"8781815","<c#><memory-leaks><idisposable><using><icloneable>"
"8782714","<recursion><stack-overflow><tail>"
"8782999","<c++><memory-leaks><static-methods>"
"8783876","<django><django-csrf>"
"8794870","<javascript><xml><xss><xslt>"
"8795145","<distributed-computing><race-condition><consistent-hashing><distributed-lock>"
"8797069","<c><multidimensional-array><segmentation-fault>"
"8800455","<objective-c><memory-leaks>"
"8800611","<c#><c++><wpf><c++-cli><buffer-overflow>"
"8803256","<memory-leaks><weblogic><jrockit>"
"8807551","<java><nio><race-condition>"
"8810741","<ios><memory-leaks><memory-management>"
"8812214","<c++><com><memory-leaks><browser>"
"8813617","<hibernate><spring><tomcat><memory-leaks><tiles>"
"8817245","<attributes><xss><encode>"
"8822998","<objective-c><ios><xcode><cocoa-touch><memory-leaks>"
"8834788","<jquery><memory-leaks>"
"8838681","<java><jakarta-ee><garbage-collection><websphere><segmentation-fault>"
"8839943","<c++><pointers><memory-leaks><new-operator><c++-faq>"
"8840168","<objective-c><ios><memory-management><memory-leaks><abandoned-memory>"
"8842900","<mysql><deadlock>"
"8843211","<memory><stl><set><memory-leaks>"
"8843975","<google-app-engine><memory-leaks><google-cloud-datastore>"
"8844807","<android><android-layout><stack-overflow><android-xml>"
"8848752","<objective-c><memory-leaks><nsmutablearray><nsmutabledictionary>"
"8848840","<iphone><memory-leaks><nsmutablearray>"
"8851208","<php><c><apache><gdb><segmentation-fault>"
"8854285","<computer-science><divide-by-zero><underflow>"
"8854784","<objective-c><memory-management><memory-leaks>"
"8856604","<c++><multithreading><map><segmentation-fault>"
"8856892","<file><node.js><memory-leaks><logging>"
"8868062","<php><mysql><security><xss>"
"8870518","<c#><pdf><data-protection><axacropdf>"
"8872601","<c++><gdb><segmentation-fault>"
"8876442","<javascript><ajax><security><google-chrome-extension><xss>"
"8877451","<qt><memory-leaks>"
"8878219","<xss>"
"8880004","<c#><asp.net><performance><linq><infinite-loop>"
"8880286","<java><concurrency><deadlock>"
"8885639","<twitter><utf-8><html-sanitizing>"
"8888458","<c><linux><segmentation-fault>"
"8897660","<ios><multithreading><memory-leaks><automatic-ref-counting>"
"8899413","<perl><gdb><segmentation-fault><nagios>"
"8902219","<c><segmentation-fault><printf>"
"8903216","<c><memory-management><queue><segmentation-fault><parameter-passing>"
"8906655","<objective-c><ios><instruments><memory-leaks>"
"8906864","<c#><.net><wpf><memory-leaks>"
"8907415","<asp.net><mysql><transactions><deadlock>"
"8914735","<java><memory-leaks><sleep><thread-sleep>"
"8915682","<node.js><express><connect><csrf>"
"8916954","<python><memory-leaks>"
"8921061","<c++><gcc><c++11><segmentation-fault>"
"8923695","<ruby-on-rails><ruby-on-rails-3><activerecord><tinymce><sanitization>"
"8924291","<jpa><eclipselink><stack-overflow>"
"8926163","<image-processing><imagemagick><segmentation-fault><pyramid><magickwand>"
"8926287","<android><callback><handler><memory-leaks><sendmessage>"
"8926402","<wpf><memory-leaks>"
"8930433","<c++><pointers><segmentation-fault>"
"8934246","<c++><qt><opengl><ubuntu><segmentation-fault>"
"8935699","<c#><asp.net-mvc-3><csrf>"
"8936270","<objective-c><ios><memory><memory-leaks>"
"8937129","<c++><linux><qt><segmentation-fault>"
"8939852","<macos><pipe><deadlock>"
"8939898","<iphone><objective-c><ios><memory-leaks><automatic-ref-counting>"
"8945236","<gwt><gzip><xss>"
"8946546","<ios><memory-leaks><uiwebview>"
"8946683","<iphone><xcode><memory-management><memory-leaks><instruments>"
"8946733","<iphone><objective-c><cocoa-touch><memory-leaks><instruments>"
"8947955","<.net><events><exception><memory-leaks>"
"8949794","<ruby><segmentation-fault><rdebug>"
"8950999","<php><javascript><ajax><xss><analytics>"
"8957829","<c><segmentation-fault><strtok>"
"8963203","<java><c><sockets><segmentation-fault>"
"8968626","<c++><qt><gdb><segmentation-fault>"
"8969046","<java><memory><linked-list><buffer-overflow>"
"8969142","<asp.net-mvc><xss>"
"8969665","<c><gcc><gdb><segmentation-fault>"
"8970353","<java><javascript><gwt><memory-leaks>"
"8973331","<mysql><sql-server><postgresql><deadlock><c3p0>"
"8976170","<jquery><memory-leaks>"
"8977003","<php><malware><malware-detection>"
"8978528","<jquery><memory-leaks>"
"8980554","<c#><multithreading><try-catch><deadlock><thread-abort>"
"8981458","<java><memory><memory-leaks><singleton>"
"8982053","<memory-leaks><video-streaming><gstreamer><video-recording>"
"8987835","<objective-c><ios><memory-leaks>"
"8988054","<.net><list><memory-leaks><httpwebrequest>"
"8988244","<objective-c><ios><memory-leaks>"
"8990123","<sql><security><sql-injection>"
"8991852","<c++><struct><segmentation-fault>"
"8994265","<java><design-patterns><data-conversion><hardcoded>"
"8995058","<asp.net><ajax><web-config><antixsslibrary>"
"8995392","<objective-c><ios><memory-leaks>"
"8995732","<objective-c><ios><memory-leaks><core-foundation><abaddressbook>"
"8998340","<objective-c><memory-leaks><nib><macos-carbon>"
"8998966","<django><segmentation-fault><mod-wsgi>"
"9002489","<jquery><ajax><symfony><csrf>"
"9003498","<html><xss><meta-tags>"
"9005757","<sql-server-2005><deadlock>"
"9007205","<ios><memory><memory-leaks>"
"9008832","<iphone><objective-c><memory-management><memory-leaks><autorelease>"
"9014478","<c><segmentation-fault>"
"9014589","<c#><asp.net><.net><asp.net-mvc><antiforgerytoken>"
"9021249","<database><postgresql><triggers><deadlock>"
"9024826","<c++><undefined-behavior><integer-overflow>"
"9026176","<memory-leaks><memory-management><out-of-memory><red-gate-ants>"
"9029730","<multithreading><delphi><memory-leaks><delphi-7>"
"9030241","<php><csrf><facebook-authentication>"
"9032699","<objective-c><ios><nsstring><instruments><memory-leaks>"
"9034148","<php><email><dns><spoofing>"
"9037462","<qt><sockets><deadlock><message-loop>"
"9038454","<c><linux><segmentation-fault><clone>"
"9039251","<c++><c><macos><memory-leaks><valgrind>"
"9043056","<c><segmentation-fault>"
"9044872","<c><xcode><memory-leaks><instruments><valgrind>"
"9050706","<delphi><memory-leaks><delphi-7><winsock><winsock2>"
"9051080","<android><memory-leaks><glsurfaceview>"
"9051226","<php><sql><sql-injection><validation>"
"9052902","<xcode><memory><memory-leaks>"
"9054941","<c++><opengl><memory-leaks><sdl>"
"9056320","<android><memory-leaks><android-4.0-ice-cream-sandwich>"
"9056561","<iphone><objective-c><xcode><memory-leaks>"
"9058657","<mysql><innodb><deadlock>"
"9059027","<python><mysql><sql-injection><flask><wtforms>"
"9059116","<android><android-activity><dialog><window><memory-leaks>"
"9062088","<c++><embedded><segmentation-fault><virtual><mips>"
"9066383","<php><mysql><security><sql-injection>"
"9071453","<java><scala><concurrency><deadlock><task>"
"9073356","<sql><security><sql-injection>"
"9073939","<sql-injection>"
"9075176","<ios><memory-leaks><mkmapview><automatic-ref-counting>"
"9075590","<php><security><sql-injection><code-injection>"
"9077494","<ruby-on-rails><ruby-on-rails-3><csrf>"
"9077738","<c><opengl><graphics><glut><infinite-loop>"
"9078042","<memory><memory-leaks>"
"9078246","<c++><qt><memory-leaks><memory-leak-detector>"
"9083400","<jquery><code-coverage><javascript><dead-code>"
"9083626","<iphone><xcode><memory-leaks><zombie-process>"
"9084905","<java><constructor><stack-overflow>"
"9085187","<javascript><memory-leaks><prototypejs>"
"9085276","<android><stack-overflow>"
"9085604","<c#><.net><wpf><memory-leaks>"
"9093568","<java><multithreading><memory-leaks>"
"9096769","<asp.net-mvc><asp.net-mvc-3><antiforgerytoken><csrf-protection>"
"9100387","<iphone><xml-parsing><instruments><memory-leaks><nsmutablestring>"
"9100933","<java><eclipse><remote-debugging><penetration-testing><jdwp>"
"9101733","<django><security><csrf>"
"9102566","<c><arrays><multidimensional-array><segmentation-fault>"
"9103891","<android><eclipse><memory-leaks>"
"9104056","<c++><memory-management><segmentation-fault>"
"9105048","<character-encoding><sql-injection><multibyte>"
"9107403","<php><mysql><sql><regex><sql-injection>"
"9115029","<c#><c#-4.0><memory-leaks><memory-profiling>"
"9121117","<php><memory-leaks>"
"9124198","<c><segmentation-fault>"
"9124320","<c++><segmentation-fault><coredump>"
"9125234","<ios><memory-leaks><ios5><instruments>"
"9126122","<java><stack-overflow>"
"9128050","<java><android><dialog><dead-code>"
"9128413","<iis><xss>"
"9129544","<objective-c><ios><memory-leaks><ios5>"
"9131776","<javascript><ajax><callback><race-condition>"
"9135271","<sql-server><biztalk><deadlock><sql-server-openxml>"
"9136892","<visual-studio><visual-studio-2008><memory-leaks>"
"9143295","<ruby-on-rails><memory-leaks><rake><mechanize><web-crawler>"
"9146130","<python><random><infinite-loop>"
"9149067","<java><map><stack-overflow>"
"9152908","<javascript><memory><node.js><memory-leaks><profiler>"
"9154785","<java><memory-leaks><profiling><jvisualvm>"
"9157621","<php><xss><base64><filtering><src>"
"9158943","<iphone><memory-leaks><instruments>"
"9161566","<java><jsp><pmd><dead-code>"
"9166201","<c#><.net><thread-safety><race-condition><parallel.foreach>"
"9167934","<c++><qt><pointers><segmentation-fault><qsharedpointer>"
"9174053","<c++><templates><memory-leaks>"
"9176225","<javascript><internet-explorer><memory-leaks><internet-explorer-9>"
"9181886","<node.js><segmentation-fault><ubuntu-11.04>"
"9185798","<php><memory-leaks><fopen>"
"9185806","<php><javascript><html><ajax><race-condition>"
"9186575","<objective-c><ios><model-view-controller><memory-leaks>"
"9188271","<c++><qt><segmentation-fault><parent><global>"
"9190392","<ios><memory-leaks><cocos2d-iphone>"
"9190527","<memory-leaks><windows-phone-7>"
"9193463","<c#><memory><com><memory-leaks>"
"9196243","<ios><memory-management><memory-leaks><xamarin.ios><instruments>"
"9197083","<java><xss><apache-commons><jsoup><html-escape-characters>"
"9202126","<c++><c><multithreading><race-condition>"
"9203668","<c++><copy><segmentation-fault><copy-constructor><assignment-operator>"
"9204225","<java><artificial-intelligence><stack-overflow><depth-first-search>"
"9204888","<python><django><csrf>"
"9206400","<c++><string><segmentation-fault>"
"9207924","<security><xss>"
"9213560","<linux><segmentation-fault>"
"9214930","<javascript><wysiwyg><whitelist><html-sanitizing>"
"9219909","<mysql><sql-injection>"
"9220269","<sql><tsql><sql-injection><varchar>"
"9226191","<haskell><zip><memory-leaks>"
"9228747","<mysql><transactions><locking><deadlock><isolation-level>"
"9232896","<jquery-mobile><slider><infinite-loop>"
"9234239","<c++><memory-leaks><static><marmalade>"
"9235147","<objective-c><mutex><nsthread><race-condition>"
"9245225","<java><security><ejb-3.0><sql-injection><prepared-statement>"
"9250360","<.net><security><data-protection>"
"9250566","<php><html><xss>"
"9254158","<multithreading><mutex><semaphore><race-condition>"
"9256735","<c#><memory-leaks><task-parallel-library><concurrent-collections>"
"9269373","<android><memory-leaks><android-fragments><android-4.0-ice-cream-sandwich>"
"9269614","<c#><asp.net><memory-leaks><memorystream>"
"9270404","<c++><linux><race-condition><inotify>"
"9271820","<c><segmentation-fault><printf><coredump>"
"9273767","<javascript><internet-explorer><internet-explorer-8><xss>"
"9276044","<c++><memory-management><memory-leaks><valgrind><memory-leak-detector>"
"9276215","<java><stack-overflow>"
"9278047","<c><gtk><segmentation-fault>"
"9279909","<c++><singleton><segmentation-fault>"
"9280260","<php><mysql><sql-injection><php4>"
"9281700","<c++><memory-management><memory-leaks>"
"9282103","<delphi><memory-leaks><delphi-2009>"
"9282235","<wpf><deadlock><dispatcher>"
"9284340","<asp.net-mvc-3><security><csrf>"
"9286782","<ios><cocoa-touch><memory-leaks><mapkit>"
"9287582","<perl><memory-leaks><lwp>"
"9288314","<android><memory-management><memory-leaks><size><sharedpreferences>"
"9289327","<c++><loops><while-loop><infinite-loop>"
"9289643","<.net><multithreading><garbage-collection><deadlock><critical-section>"
"9291865","<c><infinite-loop><codepad>"
"9291910","<c><encryption><segmentation-fault><aes>"
"9296084","<javascript><internet-explorer><memory><memory-leaks>"
"9296899","<iphone><cocoa><automatic-ref-counting><memory-leaks>"
"9297903","<entity-framework><sql-injection>"
"9303438","<iphone><objective-c><ios><core-data><memory-leaks>"
"9304768","<jquery><dom><memory-leaks>"
"9310418","<php><xml><performance><curl><memory-leaks>"
"9314207","<testing><node.js><browser><csrf>"
"9315385","<asp.net><xss><antixsslibrary>"
"9318141","<iphone><ios><memory-leaks><admob><iad>"
"9320203","<perl><segmentation-fault><debug-symbols><perlbrew>"
"9321176","<javascript><events><memory-leaks><this>"
"9321446","<c><segmentation-fault>"
"9327489","<php><cakephp><hidden><malware>"
"9328422","<.net><multithreading><com><memory-leaks>"
"9331323","<memory-leaks><ios5><mkannotation><mapkit><callouts>"
"9335047","<view><map><crash><memory-leaks>"
"9335322","<c><segmentation-fault><malloc>"
"9337180","<facebook-graph-api><facebook-authentication><facebook-wall><spoofing>"
"9337513","<segmentation-fault><stack-overflow><valgrind>"
"9338163","<php><sql><sql-injection>"
"9344700","<python><sanitization><feedparser>"
"9349166","<mysql><select><locking><deadlock><database-deadlocks>"
"9350282","<python><google-app-engine><memory-leaks>"
"9350610","<jquery><ajax><memory><settimeout><memory-leaks>"
"9354375","<java><for-loop><infinite-loop>"
"9355175","<iphone><ios><memory-management><memory-leaks>"
"9355361","<asp.net-mvc-3><csrf><salt><antiforgerytoken>"
"9356375","<c++><vector><segmentation-fault>"
"9356834","<memory-leaks><f#><mailboxprocessor>"
"9369289","<ruby-on-rails><ruby-on-rails-3><testing><sanitization><acceptance-testing>"
"9370956","<objective-c><ios><memory-leaks><twitter><automatic-ref-counting>"
"9371847","<iphone><ios><core-data><concurrency><deadlock>"
"9372850","<sql><zend-framework><methods><sql-injection><zend-db>"
"9373488","<wcf><memory-leaks><duplex>"
"9378486","<python><linux><segmentation-fault>"
"9378703","<asp.net-mvc-3><csrf><load-testing>"
"9379448","<objective-c><memory-management><memory-leaks><nsmutablearray><nssortdescriptor>"
"9380816","<ruby><activerecord><memory-leaks>"
"9381195","<c#><.net><performance><memory-leaks><garbage-collection>"
"9381341","<java><memory-management><memory-leaks><garbage-collection>"
"9382262","<c++><memory-management><memory-leaks><opencv>"
"9388742","<objective-c><memory><ios5><memory-leaks>"
"9388906","<java><loops><infinite-loop>"
"9389777","<linux><multithreading><unix><multiprocessing><deadlock>"
"9390805","<java><android><memory-leaks>"
"9391929","<android><email><passwords><gmail><hardcode>"
"9393013","<android><android-activity><stack-overflow>"
"9394422","<ios><memory><rotation><memory-leaks><cgimage>"
"9395892","<winforms><c#-4.0><button><memory-leaks><gdi>"
"9396195","<c++><netbeans><segmentation-fault>"
"9400294","<ios><iphone><xcode><memory-leaks><alassetslibrary>"
"9407197","<iphone><ipad><memory-leaks><nsurlconnection>"
"9409910","<c#><memory-leaks>"
"9412248","<php><sql-server><sql-injection>"
"9418086","<wcf><asp.net-mvc-3><memory-leaks><ninject>"
"9418362","<java><concurrency><locking><deadlock>"
"9418694","<objective-c><multithreading><cocoa><synchronization><deadlock>"
"9420190","<jakarta-ee><glassfish><classloader><memory-leaks><jrebel>"
"9421272","<c++><segmentation-fault><codeblocks><callstack>"
"9421780","<objective-c><ios><memory-management><memory-leaks>"
"9422072","<c++><inheritance><segmentation-fault><abstract-class>"
"9422097","<linux><assembly><segmentation-fault><nasm><ioports>"
"9427197","<java><memory-management><memory-leaks><profiling><jprofiler>"
"9432126","<ios><memory-leaks><uiimage><vuforia>"
"9432650","<c++><memory-leaks>"
"9434247","<iphone><objective-c><ipad><memory-leaks><uiimage>"
"9434765","<c><memory-leaks><hashtable>"
"9440255","<handler><infinite-loop><autohotkey><remap>"
"9442044","<debugging><networking><gdb><segmentation-fault>"
"9443432","<c><file-io><gdb><segmentation-fault>"
"9444283","<iphone><objective-c><memory-leaks><sqlite>"
"9445586","<race-condition>"
"9446790","<ios><memory-management><memory-leaks><instruments>"
"9451581","<c><multidimensional-array><segmentation-fault><levenshtein-distance><edit-distance>"
"9452009","<qt><load><segmentation-fault><qpixmap>"
"9454099","<ios><sqlite><memory-leaks>"
"9460585","<javascript><jquery><xss>"
"9462680","<java><performance><memory-leaks><jprofiler>"
"9463262","<linux><race-condition><xfs>"
"9463643","<java><classloader><deadlock><equinox>"
"9472065","<ios><xcode><automatic-ref-counting><memory-leaks><xcode-instruments>"
"9474630","<php><nginx><race-condition><event-driven>"
"9475051","<c#><multithreading><wcf><memory-leaks>"
"9475418","<c++><windows><memory><windows-xp><stack-overflow>"
"9481335","<objective-c><memory-leaks><ios4>"
"9482708","<ios5><memory-leaks><ipad-2><low-memory>"
"9483805","<c><static><struct><stack-overflow>"
"9489534","<android><memory-leaks><bitmap><android-mapview>"
